passenger_id,airport,flight_type,entry_time,current_step,time_spent_current_step,active_users_in_step,avg_step_duration,target_time_remaining,event_observed
P02594,FCO,international,2025-01-02T02:49,3,11.94,37,21.16,1.27,0
P02595,CDG,domestic,2025-01-26T11:48,7,40.86,107,98.44,15.76,0
P02596,ORY,domestic,2025-01-01T18:05,6,8.1,45,26.32,12.09,1
P02597,NCE,domestic,2025-01-10T13:56,6,1.33,26,23.88,25.05,1
P02598,MAD,international,2025-01-28T15:28,7,119.32,100,317.34,23.0,1
P02599,DXB,international,2025-01-16T09:27,4,1.34,26,13.87,5.1,1
P02600,NCE,domestic,2025-01-11T17:36,3,6.49,59,24.46,7.95,1
P02601,AMS,international,2025-01-14T15:24,1,7.3,25,8.61,0.76,1
P02602,CDG,domestic,2025-01-13T09:38,8,14.51,34,19.92,18.79,1
P02603,MAD,international,2025-01-20T05:43,5,2.05,48,16.7,14.18,1
P02604,LHR,international,2025-01-27T01:35,6,15.68,25,27.88,3.74,0
P02605,FCO,international,2025-01-14T06:48,2,9.8,21,23.76,3.85,1
P02606,DXB,international,2025-01-19T01:47,4,4.83,35,17.03,9.93,1
P02607,AMS,international,2025-01-16T15:00,6,3.73,40,20.35,23.52,1
P02608,CDG,domestic,2025-01-03T12:24,7,30.38,81,78.97,55.37,1
P02609,CDG,domestic,2025-01-13T16:22,1,5.9,28,4.88,1.4,1
P02610,BOD,domestic,2025-01-02T09:23,6,18.46,30,30.63,19.75,1
P02611,FRA,international,2025-01-02T19:05,1,7.41,41,16.75,1.39,1
P02612,MAD,international,2025-01-28T04:39,7,31.97,71,486.98,263.9,1
P02613,CDG,domestic,2025-01-20T10:31,1,2.18,33,4.9,1.14,1
P02614,CDG,domestic,2025-01-16T01:23,7,8.68,104,83.76,101.84,1
P02615,LHR,international,2025-01-12T00:31,1,3.52,32,6.6,0.82,0
P02616,LYS,domestic,2025-01-19T18:15,9,8.39,25,10.21,9.09,1
P02617,AMS,international,2025-01-21T10:25,7,115.58,85,478.38,188.68,1
P02618,ORY,domestic,2025-01-26T19:18,3,22.34,49,21.48,41.8,1
P02619,NCE,domestic,2025-01-03T11:33,3,6.73,31,14.78,26.7,1
P02620,LHR,international,2025-01-09T17:43,6,18.29,41,39.54,7.17,1
P02621,AMS,international,2025-01-11T02:16,1,5.36,25,10.0,4.43,1
P02622,FCO,international,2025-01-16T15:27,3,10.69,45,18.4,4.67,1
P02623,LYS,domestic,2025-01-21T12:33,5,15.16,40,17.74,10.0,1
P02624,CDG,domestic,2025-01-06T08:59,5,12.05,40,21.19,2.7,1
P02625,LHR,international,2025-01-21T19:03,2,17.65,27,19.25,5.6,1
P02626,JFK,international,2025-01-20T13:56,6,21.25,25,22.2,8.53,1
P02627,BOD,domestic,2025-01-01T12:07,3,3.44,42,19.0,5.6,1
P02628,NCE,domestic,2025-01-30T21:52,4,3.12,22,4.83,1.02,1
P02629,FRA,international,2025-01-11T06:25,8,28.84,34,37.67,7.52,1
P02630,FRA,international,2025-01-16T15:35,5,11.63,43,12.54,1.04,1
P02631,BOD,domestic,2025-01-16T07:38,2,24.52,29,14.6,1.47,1
P02632,FCO,international,2025-01-02T21:41,3,4.38,37,16.41,25.82,1
P02633,NCE,domestic,2025-01-04T08:33,4,3.27,34,5.32,2.13,1
P02634,FRA,international,2025-01-05T05:13,3,8.94,51,22.21,19.87,1
P02635,MAD,international,2025-01-18T03:12,4,4.46,30,15.0,8.73,1
P02636,FRA,international,2025-01-29T17:30,7,164.41,113,719.56,613.84,1
P02637,LYS,domestic,2025-01-11T07:40,2,16.31,24,15.0,0.99,1
P02638,MAD,international,2025-01-24T01:08,1,3.81,22,7.41,0.88,1
P02639,NCE,domestic,2025-01-05T10:01,8,10.96,37,23.68,1.05,1
P02640,JFK,international,2025-01-18T13:01,2,9.72,13,13.53,0.62,1
P02641,CDG,domestic,2025-01-22T21:02,3,12.97,39,14.04,10.68,1
P02642,NCE,domestic,2025-01-26T23:44,5,2.31,37,23.89,9.43,1
P02643,LHR,international,2025-01-16T08:01,2,3.56,20,26.26,14.7,1
P02644,FRA,international,2025-01-21T23:47,1,1.35,31,6.42,3.57,1
P02645,MAD,international,2025-01-16T00:10,1,0.91,25,5.97,2.47,1
P02646,JFK,international,2025-01-24T16:42,4,3.79,21,8.81,7.54,1
P02647,JFK,international,2025-01-15T14:45,1,5.93,33,11.62,1.21,1
P02648,JFK,international,2025-01-23T13:56,3,10.89,41,15.88,6.23,0
P02649,AMS,international,2025-01-09T12:53,7,246.89,86,474.82,216.25,1
P02650,LYS,domestic,2025-01-20T17:51,4,0.52,29,4.23,1.33,0
P02651,ORY,domestic,2025-01-26T00:25,1,2.35,33,5.32,0.71,1
P02652,LHR,international,2025-01-01T22:38,5,4.71,38,17.3,8.07,1
P02653,ORY,domestic,2025-01-30T09:44,3,13.33,51,22.36,7.11,1
P02654,ORY,domestic,2025-01-04T00:19,4,1.73,33,4.3,0.99,1
P02655,JFK,international,2025-01-01T22:27,3,11.59,42,17.57,7.71,1
P02656,ORY,domestic,2025-01-05T13:38,8,1.71,31,21.67,13.83,1
P02657,MAD,international,2025-01-23T03:06,9,8.59,20,12.87,4.11,0
P02658,NCE,domestic,2025-01-26T04:30,6,21.42,41,36.52,13.75,1
P02659,FCO,international,2025-01-17T00:26,3,11.71,42,17.38,3.82,1
P02660,BOD,domestic,2025-01-22T00:13,2,5.08,19,16.42,5.48,1
P02661,FRA,international,2025-01-15T10:21,4,5.1,19,13.28,11.61,1
P02662,NCE,domestic,2025-01-07T19:03,9,7.53,21,12.89,1.92,1
P02663,NCE,domestic,2025-01-26T19:36,5,32.98,43,27.5,7.34,1
P02664,BOD,domestic,2025-01-25T23:03,5,2.16,51,25.16,6.63,0
P02665,BOD,domestic,2025-01-12T09:22,1,2.94,29,10.62,7.13,1
P02666,JFK,international,2025-01-10T04:49,6,20.53,41,33.31,9.28,1
P02667,JFK,international,2025-01-04T01:16,9,4.82,25,8.74,4.72,1
P02668,LHR,international,2025-01-27T01:20,1,1.77,34,10.25,5.35,1
P02669,FRA,international,2025-01-25T18:13,6,15.48,44,44.94,6.01,1
P02670,DXB,international,2025-01-26T16:52,5,7.53,45,15.26,14.54,1
P02671,LYS,domestic,2025-01-26T15:56,4,3.39,24,5.87,1.38,1
P02672,CDG,domestic,2025-01-06T06:22,6,16.46,44,22.69,4.72,1
P02673,CDG,domestic,2025-01-17T13:51,6,30.47,41,26.47,15.32,1
P02674,LYS,domestic,2025-01-01T22:54,8,11.89,31,16.95,3.74,1
P02675,NCE,domestic,2025-01-01T19:27,4,0.5,25,6.59,4.34,1
P02676,BOD,domestic,2025-01-28T21:20,6,5.88,37,25.23,18.39,1
P02677,FCO,international,2025-01-10T02:09,2,0.76,13,16.4,12.52,1
P02678,ORY,domestic,2025-01-03T23:17,2,14.55,19,15.72,5.07,1
P02679,BOD,domestic,2025-01-02T17:40,5,6.25,29,18.4,11.0,1
P02680,LYS,domestic,2025-01-17T22:14,5,18.83,24,12.01,7.19,1
P02681,JFK,international,2025-01-01T05:54,4,3.49,24,7.01,3.91,0
P02682,MAD,international,2025-01-02T03:09,6,4.28,27,26.75,31.38,1
P02683,MAD,international,2025-01-18T17:39,1,15.14,40,10.02,0.5,0
P02684,FRA,international,2025-01-19T03:52,6,33.07,33,32.63,4.02,1
P02685,FRA,international,2025-01-12T19:07,5,38.61,40,14.19,9.31,1
P02686,MAD,international,2025-01-10T14:49,1,0.88,26,7.1,3.49,1
P02687,FRA,international,2025-01-20T01:18,5,9.01,36,18.43,5.96,1
P02688,JFK,international,2025-01-06T18:00,3,11.23,50,23.07,7.24,1
P02689,CDG,domestic,2025-01-07T17:06,4,1.43,25,6.15,1.03,1
P02690,FCO,international,2025-01-30T08:10,9,4.85,21,8.54,1.23,1
P02691,NCE,domestic,2025-01-10T17:12,3,18.26,50,22.1,16.27,1
P02692,JFK,international,2025-01-17T04:04,8,35.62,27,23.92,8.2,1
P02693,JFK,international,2025-01-13T04:50,1,0.9,28,8.41,7.32,1
P02694,JFK,international,2025-01-07T10:24,1,0.63,22,6.31,7.1,1
P02695,AMS,international,2025-01-09T08:04,3,2.94,52,18.63,14.2,1
P02696,NCE,domestic,2025-01-13T21:18,3,20.03,46,21.45,10.43,1
P02697,ORY,domestic,2025-01-04T17:08,3,13.88,50,27.25,15.05,1
P02698,JFK,international,2025-01-24T21:22,5,8.28,36,12.19,16.27,1
P02699,FCO,international,2025-01-07T00:26,3,12.17,39,14.42,1.15,1
P02700,BOD,domestic,2025-01-06T07:56,3,2.12,41,30.07,12.96,1
P02701,FCO,international,2025-01-17T13:27,1,5.06,25,7.07,1.64,1
P02702,LHR,international,2025-01-10T23:08,8,16.25,18,26.65,6.77,0
P02703,FRA,international,2025-01-29T11:08,9,1.75,25,6.78,9.67,1
P02704,MAD,international,2025-01-15T00:23,3,3.87,39,17.48,3.59,1
P02705,LYS,domestic,2025-01-16T13:03,1,0.77,26,5.4,4.13,1
P02706,FCO,international,2025-01-27T18:27,2,15.89,24,14.15,3.02,0
P02707,JFK,international,2025-01-24T00:30,6,4.87,33,25.53,10.0,1
P02708,ORY,domestic,2025-01-28T01:12,3,6.06,31,18.91,5.82,1
P02709,MAD,international,2025-01-23T17:01,3,4.49,60,23.73,30.86,1
P02710,LHR,international,2025-01-16T10:26,8,2.12,24,30.83,7.23,1
P02711,DXB,international,2025-01-30T11:24,3,8.56,41,28.56,14.17,0
P02712,AMS,international,2025-01-20T19:05,6,19.82,40,34.03,7.67,1
P02713,ORY,domestic,2025-01-19T21:20,3,1.96,46,16.08,17.06,1
P02714,LYS,domestic,2025-01-05T15:44,5,8.17,31,17.81,7.78,0
P02715,FCO,international,2025-01-10T19:13,6,3.76,36,43.86,33.45,1
P02716,CDG,domestic,2025-01-13T22:01,2,5.96,14,10.47,5.07,1
P02717,MAD,international,2025-01-12T18:19,1,6.88,33,8.93,6.5,1
P02718,JFK,international,2025-01-05T17:39,2,4.8,28,18.02,11.47,1
P02719,FCO,international,2025-01-08T18:04,9,3.75,23,9.21,6.04,1
P02720,FCO,international,2025-01-28T22:06,2,1.88,23,17.51,9.09,1
P02721,JFK,international,2025-01-10T11:51,5,2.82,32,16.66,9.12,0
P02722,BOD,domestic,2025-01-19T13:03,1,2.24,29,5.78,5.6,1
P02723,MAD,international,2025-01-25T09:02,3,12.54,55,22.96,5.44,1
P02724,DXB,international,2025-01-30T09:11,5,5.4,34,29.0,17.56,1
P02725,LYS,domestic,2025-01-11T04:40,5,14.78,39,21.74,2.6,1
P02726,LYS,domestic,2025-01-23T19:37,4,2.39,27,3.8,1.35,1
P02727,BOD,domestic,2025-01-05T20:28,9,3.71,22,10.44,2.45,1
P02728,FCO,international,2025-01-07T13:34,5,14.1,40,24.9,11.76,1
P02729,BOD,domestic,2025-01-05T11:05,4,2.32,24,3.83,0.53,1
P02730,LYS,domestic,2025-01-13T16:42,6,14.8,40,27.23,15.05,1
P02731,NCE,domestic,2025-01-02T21:55,1,3.24,22,5.66,1.34,1
P02732,LHR,international,2025-01-25T14:52,2,1.49,26,10.74,5.64,1
P02733,FCO,international,2025-01-23T02:12,1,4.51,28,8.29,2.37,1
P02734,NCE,domestic,2025-01-19T05:19,1,3.68,22,10.91,0.52,1
P02735,AMS,international,2025-01-09T21:51,1,1.63,21,7.78,2.85,1
P02736,AMS,international,2025-01-06T09:44,6,7.12,31,23.36,11.62,1
P02737,LYS,domestic,2025-01-14T23:42,1,0.52,30,9.87,9.48,1
P02738,LHR,international,2025-01-28T03:47,6,13.8,25,33.4,7.96,1
P02739,CDG,domestic,2025-01-26T15:11,8,14.13,18,17.61,5.82,1
P02740,LYS,domestic,2025-01-08T22:58,6,34.2,33,22.0,19.38,1
P02741,LHR,international,2025-01-13T06:36,5,1.27,54,26.38,7.05,1
P02742,ORY,domestic,2025-01-28T12:58,2,6.61,18,11.01,0.5,1
P02743,AMS,international,2025-01-08T02:29,1,4.23,16,8.05,1.77,1
P02744,JFK,international,2025-01-11T06:03,1,8.94,19,5.65,1.7,0
P02745,BOD,domestic,2025-01-09T15:44,2,5.25,13,12.97,7.85,1
P02746,FRA,international,2025-01-15T16:42,3,10.01,45,23.47,17.76,1
P02747,CDG,domestic,2025-01-27T08:48,8,7.98,39,25.65,26.57,1
P02748,ORY,domestic,2025-01-09T00:13,3,5.2,58,26.44,15.52,1
P02749,NCE,domestic,2025-01-16T05:02,1,3.05,24,7.14,1.44,0
P02750,BOD,domestic,2025-01-28T01:41,8,10.43,24,16.66,1.64,1
P02751,FRA,international,2025-01-28T06:35,7,342.62,91,424.36,75.07,1
P02752,DXB,international,2025-01-17T10:33,5,6.88,34,12.17,5.65,1
P02753,NCE,domestic,2025-01-27T19:37,3,22.85,46,18.96,2.75,1
P02754,BOD,domestic,2025-01-23T04:00,7,46.25,89,100.55,31.66,0
P02755,NCE,domestic,2025-01-19T01:57,9,6.56,12,7.76,2.42,1
P02756,DXB,international,2025-01-26T06:03,5,41.99,57,22.21,7.9,1
P02757,JFK,international,2025-01-20T09:14,1,5.05,26,7.03,1.95,1
P02758,AMS,international,2025-01-22T22:15,3,4.82,47,15.21,7.57,1
P02759,LHR,international,2025-01-09T04:49,7,165.19,77,373.87,89.45,1
P02760,NCE,domestic,2025-01-14T05:38,1,1.26,21,8.43,3.71,1
P02761,MAD,international,2025-01-15T21:24,4,3.79,22,14.15,9.84,1
P02762,CDG,domestic,2025-01-24T07:46,9,5.4,27,8.41,7.86,1
P02763,MAD,international,2025-01-01T15:41,2,10.38,18,17.36,11.56,1
P02764,FCO,international,2025-01-21T15:49,4,6.64,22,18.49,2.91,0
P02765,LYS,domestic,2025-01-24T00:54,2,10.26,25,10.09,3.38,1
P02766,AMS,international,2025-01-19T04:45,4,2.99,25,11.97,16.59,1
P02767,AMS,international,2025-01-26T04:59,3,15.24,44,32.71,8.05,1
P02768,CDG,domestic,2025-01-03T18:18,4,3.07,30,4.89,1.32,1
P02769,JFK,international,2025-01-03T14:56,6,24.59,30,20.29,25.82,1
P02770,FRA,international,2025-01-15T09:59,6,31.75,33,30.84,5.42,1
P02771,DXB,international,2025-01-19T01:41,4,4.48,25,12.58,7.11,1
P02772,FRA,international,2025-01-06T09:36,2,7.65,18,19.65,8.91,0
P02773,DXB,international,2025-01-30T04:49,3,15.53,50,18.98,4.55,1
P02774,AMS,international,2025-01-02T10:24,6,10.29,32,18.38,10.52,1
P02775,MAD,international,2025-01-25T00:37,2,3.98,22,17.42,9.55,1
P02776,JFK,international,2025-01-08T00:37,3,7.32,41,16.14,3.57,1
P02777,LHR,international,2025-01-07T09:42,3,10.81,51,17.69,16.4,1
P02778,AMS,international,2025-01-12T12:02,2,7.28,18,16.8,3.93,1
P02779,LYS,domestic,2025-01-20T10:14,1,5.56,34,6.06,0.97,0
P02780,CDG,domestic,2025-01-24T22:13,3,8.47,45,26.48,0.5,0
P02781,AMS,international,2025-01-01T04:31,1,5.51,17,6.06,1.61,1
P02782,ORY,domestic,2025-01-18T09:32,2,6.23,19,14.17,9.06,1
P02783,MAD,international,2025-01-07T02:18,1,1.94,20,7.37,2.86,1
P02784,FCO,international,2025-01-01T10:58,1,1.16,27,7.0,1.61,0
P02785,MAD,international,2025-01-14T06:13,3,42.78,61,24.33,1.89,0
P02786,LHR,international,2025-01-23T04:47,5,13.08,30,14.79,18.17,1
P02787,MAD,international,2025-01-24T10:39,4,20.95,17,13.97,3.14,1
P02788,FCO,international,2025-01-13T15:01,5,7.4,42,9.31,4.78,1
P02789,ORY,domestic,2025-01-09T12:05,2,1.0,24,15.74,8.93,0
P02790,JFK,international,2025-01-08T16:57,3,13.28,36,16.72,8.77,1
P02791,AMS,international,2025-01-22T05:10,4,5.45,17,12.36,6.46,1
P02792,NCE,domestic,2025-01-30T00:30,5,3.03,31,28.29,3.17,1
P02793,MAD,international,2025-01-07T18:03,8,34.78,34,25.95,24.02,1
P02794,FRA,international,2025-01-12T16:00,6,19.95,29,23.08,7.09,1
P02795,DXB,international,2025-01-21T06:10,6,54.94,43,35.84,10.37,1
P02796,AMS,international,2025-01-10T02:00,2,5.53,28,20.6,16.38,1
P02797,LHR,international,2025-01-29T03:11,7,224.56,72,508.71,379.56,1
P02798,JFK,international,2025-01-06T11:07,1,2.28,31,7.12,3.16,1
P02799,LYS,domestic,2025-01-18T17:46,3,16.28,44,26.08,11.79,1
P02800,AMS,international,2025-01-15T06:40,5,3.14,31,17.9,5.28,0
P02801,FCO,international,2025-01-03T07:13,9,3.13,19,8.57,7.87,1
P02802,MAD,international,2025-01-22T05:13,3,8.37,37,26.15,6.53,1
P02803,ORY,domestic,2025-01-06T15:25,5,3.51,39,28.32,11.25,1
P02804,JFK,international,2025-01-17T17:09,5,10.09,43,16.63,9.83,1
P02805,ORY,domestic,2025-01-02T09:20,1,7.03,35,5.31,0.5,0
P02806,LYS,domestic,2025-01-26T00:35,3,0.72,42,18.02,12.8,1
P02807,LHR,international,2025-01-12T20:18,5,16.85,53,30.94,2.07,1
P02808,FCO,international,2025-01-23T09:30,1,6.35,39,10.7,11.5,1
P02809,JFK,international,2025-01-18T02:25,1,1.84,31,6.42,6.13,1
P02810,FCO,international,2025-01-07T09:08,6,36.26,27,42.66,3.81,0
P02811,DXB,international,2025-01-19T13:57,3,17.8,48,21.62,1.65,0
P02812,NCE,domestic,2025-01-25T08:46,6,29.59,39,31.46,12.38,1
P02813,BOD,domestic,2025-01-27T08:48,5,14.68,41,24.32,3.19,1
P02814,DXB,international,2025-01-11T21:32,2,14.71,18,19.63,3.61,1
P02815,CDG,domestic,2025-01-25T13:54,4,2.12,19,6.39,1.67,1
P02816,LHR,international,2025-01-26T02:52,5,10.42,35,15.59,1.69,1
P02817,LHR,international,2025-01-27T04:14,5,11.38,34,31.61,3.87,0
P02818,FRA,international,2025-01-30T10:13,4,0.86,21,13.53,7.43,1
P02819,JFK,international,2025-01-17T19:35,8,26.29,35,48.6,5.61,1
P02820,DXB,international,2025-01-05T22:40,5,17.25,53,20.98,0.5,0
P02821,LYS,domestic,2025-01-24T14:41,1,0.5,16,5.74,3.39,1
P02822,LYS,domestic,2025-01-16T16:28,9,2.63,20,10.17,5.72,1
P02823,CDG,domestic,2025-01-03T23:07,1,2.62,20,6.46,4.53,1
P02824,LHR,international,2025-01-09T07:53,6,11.37,42,33.29,27.15,1
P02825,CDG,domestic,2025-01-18T01:00,2,12.37,24,11.13,6.01,1
P02826,JFK,international,2025-01-02T03:08,3,10.52,27,13.07,1.0,1
P02827,BOD,domestic,2025-01-01T00:33,2,10.88,21,10.13,5.33,1
P02828,MAD,international,2025-01-17T09:53,1,0.5,17,6.8,4.35,0
P02829,FRA,international,2025-01-14T08:11,7,342.02,100,548.73,147.95,1
P02830,CDG,domestic,2025-01-09T20:44,6,17.5,33,36.92,1.3,1
P02831,MAD,international,2025-01-02T23:31,6,32.2,46,33.33,4.18,1
P02832,AMS,international,2025-01-27T04:49,2,9.09,18,16.72,6.84,1
P02833,ORY,domestic,2025-01-09T11:01,2,5.0,16,16.51,1.33,1
P02834,CDG,domestic,2025-01-03T04:04,3,8.61,39,19.93,7.74,1
P02835,NCE,domestic,2025-01-03T14:13,1,3.73,22,7.56,2.38,1
P02836,MAD,international,2025-01-28T06:36,3,10.83,43,18.59,13.63,1
P02837,NCE,domestic,2025-01-03T19:55,3,14.83,58,19.27,4.91,0
P02838,BOD,domestic,2025-01-11T19:09,4,0.5,23,5.81,3.43,1
P02839,CDG,domestic,2025-01-01T20:09,6,73.39,33,36.59,15.9,1
P02840,FRA,international,2025-01-26T02:30,3,25.1,39,19.02,11.74,1
P02841,AMS,international,2025-01-09T07:39,7,23.58,91,538.93,319.72,1
P02842,DXB,international,2025-01-20T23:41,5,3.04,34,12.45,11.26,1
P02843,DXB,international,2025-01-23T09:49,3,21.48,72,19.82,2.26,1
P02844,LHR,international,2025-01-17T23:52,2,7.72,12,19.19,9.46,1
P02845,JFK,international,2025-01-23T07:17,3,18.4,55,23.4,3.09,0
P02846,ORY,domestic,2025-01-06T00:08,3,1.17,37,18.79,7.78,1
P02847,LYS,domestic,2025-01-23T06:03,5,8.68,35,27.64,15.57,1
P02848,FCO,international,2025-01-22T10:15,6,14.45,28,27.67,10.02,1
P02849,JFK,international,2025-01-03T21:52,4,3.41,29,12.17,5.34,0
P02850,JFK,international,2025-01-12T15:55,6,5.81,33,31.35,9.74,0
P02851,JFK,international,2025-01-16T17:41,7,286.45,99,365.56,25.24,1
P02852,NCE,domestic,2025-01-21T23:41,5,6.94,28,17.26,5.99,1
P02853,CDG,domestic,2025-01-22T16:23,4,3.53,27,4.18,0.5,1
P02854,JFK,international,2025-01-14T11:01,3,6.73,37,17.51,4.0,1
P02855,BOD,domestic,2025-01-12T23:41,2,7.63,18,13.78,6.48,1
P02856,AMS,international,2025-01-02T10:50,5,18.32,32,35.51,7.5,1
P02857,CDG,domestic,2025-01-29T15:32,3,13.44,34,16.75,5.13,1
P02858,NCE,domestic,2025-01-30T13:15,5,4.74,29,20.61,12.51,1
P02859,AMS,international,2025-01-30T22:39,4,6.17,25,10.98,12.0,1
P02860,LHR,international,2025-01-09T19:05,3,5.86,47,30.31,23.38,1
P02861,AMS,international,2025-01-13T18:59,8,2.7,32,30.07,23.18,1
P02862,LHR,international,2025-01-24T09:23,3,3.93,53,22.52,9.21,1
P02863,ORY,domestic,2025-01-29T19:40,9,0.72,39,11.1,2.96,0
P02864,FCO,international,2025-01-26T18:39,1,2.48,34,8.42,7.34,1
P02865,JFK,international,2025-01-11T05:09,1,1.87,21,7.8,5.99,1
P02866,AMS,international,2025-01-14T19:10,1,2.25,39,8.63,3.36,1
P02867,AMS,international,2025-01-25T03:08,5,17.63,37,20.7,6.31,1
P02868,ORY,domestic,2025-01-16T06:02,5,10.8,43,23.4,9.53,1
P02869,MAD,international,2025-01-14T15:01,1,1.19,28,6.01,2.79,1
P02870,BOD,domestic,2025-01-08T01:35,6,20.21,26,21.45,2.16,1
P02871,NCE,domestic,2025-01-21T07:20,1,3.9,29,7.08,2.57,1
P02872,CDG,domestic,2025-01-03T19:26,5,19.14,53,29.42,4.22,1
P02873,FRA,international,2025-01-28T14:56,5,2.31,49,20.45,11.95,1
P02874,LHR,international,2025-01-04T13:01,5,11.36,33,25.27,17.68,1
P02875,LHR,international,2025-01-30T00:41,9,5.19,26,9.02,2.83,1
P02876,LYS,domestic,2025-01-06T01:03,2,8.28,20,13.69,0.74,0
P02877,LYS,domestic,2025-01-19T11:30,7,60.25,85,127.48,37.4,1
P02878,FCO,international,2025-01-23T08:57,6,15.52,35,39.43,8.15,1
P02879,LHR,international,2025-01-01T19:59,3,1.21,35,21.9,16.61,1
P02880,LYS,domestic,2025-01-24T14:10,3,9.34,28,18.24,6.36,1
P02881,LYS,domestic,2025-01-28T08:05,1,2.54,25,5.27,4.59,0
P02882,LYS,domestic,2025-01-16T23:24,2,6.09,20,10.22,5.87,1
P02883,MAD,international,2025-01-05T13:36,1,6.71,33,6.48,3.3,1
P02884,AMS,international,2025-01-02T04:00,7,868.75,83,611.78,295.55,1
P02885,MAD,international,2025-01-07T17:31,8,13.93,21,33.29,14.91,1
P02886,LHR,international,2025-01-06T06:54,1,1.17,33,6.82,6.55,1
P02887,MAD,international,2025-01-16T20:54,6,19.05,34,39.86,16.46,1
P02888,JFK,international,2025-01-23T01:01,2,1.41,14,23.29,1.98,0
P02889,LHR,international,2025-01-23T04:21,5,18.63,44,19.63,5.14,1
P02890,ORY,domestic,2025-01-17T02:56,2,3.62,15,9.09,5.4,0
P02891,DXB,international,2025-01-19T21:49,2,11.28,18,12.79,11.68,1
P02892,CDG,domestic,2025-01-26T00:57,6,11.27,24,28.5,19.19,1
P02893,LYS,domestic,2025-01-17T10:57,1,1.56,23,5.05,0.78,0
P02894,CDG,domestic,2025-01-05T22:52,3,5.39,50,19.59,8.75,1
P02895,AMS,international,2025-01-26T05:07,4,1.32,26,11.2,3.99,1
P02896,FCO,international,2025-01-10T09:24,1,12.08,40,7.19,1.03,1
P02897,JFK,international,2025-01-14T18:06,1,2.96,35,5.86,11.08,1
P02898,JFK,international,2025-01-18T22:32,6,34.11,37,37.46,1.87,0
P02899,ORY,domestic,2025-01-05T00:59,1,0.64,34,9.81,4.71,1
P02900,AMS,international,2025-01-04T01:58,4,18.54,29,15.69,4.52,1
P02901,JFK,international,2025-01-27T01:48,4,7.94,28,11.62,0.74,1
P02902,ORY,domestic,2025-01-03T00:44,3,14.45,45,14.68,4.26,1
P02903,ORY,domestic,2025-01-13T04:48,7,16.95,93,66.74,82.77,1
P02904,MAD,international,2025-01-08T00:13,6,34.42,29,27.28,12.02,1
P02905,ORY,domestic,2025-01-14T23:44,9,6.13,30,6.91,0.94,1
P02906,MAD,international,2025-01-07T12:18,3,2.97,35,18.76,22.44,1
P02907,AMS,international,2025-01-16T07:34,1,5.84,33,6.62,2.57,1
P02908,FRA,international,2025-01-07T00:22,5,13.25,37,21.05,0.95,1
P02909,FRA,international,2025-01-30T05:18,7,254.44,84,492.97,418.52,1
P02910,BOD,domestic,2025-01-08T17:56,3,8.24,30,22.34,32.32,1
P02911,DXB,international,2025-01-06T17:26,8,6.22,33,31.74,20.02,1
P02912,DXB,international,2025-01-16T01:56,9,3.92,23,11.46,3.46,1
P02913,JFK,international,2025-01-15T11:42,1,2.41,29,7.5,2.77,1
P02914,NCE,domestic,2025-01-30T02:27,2,14.66,14,13.6,6.04,1
P02915,JFK,international,2025-01-14T22:51,7,497.95,85,487.16,88.08,1
P02916,BOD,domestic,2025-01-06T11:59,7,76.48,72,87.97,8.96,0
P02917,MAD,international,2025-01-26T01:36,3,11.66,47,18.38,11.82,1
P02918,LHR,international,2025-01-30T03:07,5,10.43,49,33.46,31.78,1
P02919,AMS,international,2025-01-18T11:02,3,1.89,38,23.24,11.68,1
P02920,ORY,domestic,2025-01-01T21:46,2,2.89,21,15.34,8.02,1
P02921,NCE,domestic,2025-01-02T17:49,1,3.19,33,6.61,2.82,1
P02922,NCE,domestic,2025-01-21T05:18,3,33.07,32,16.01,16.11,1
P02923,NCE,domestic,2025-01-24T05:12,6,8.07,41,21.54,3.62,1
P02924,NCE,domestic,2025-01-05T16:08,2,2.18,17,12.6,5.71,1
P02925,CDG,domestic,2025-01-01T20:02,4,1.94,37,3.86,1.23,1
P02926,MAD,international,2025-01-16T12:02,2,5.99,15,12.98,8.25,1
P02927,DXB,international,2025-01-25T10:01,6,29.04,37,51.63,15.91,1
P02928,BOD,domestic,2025-01-08T00:57,6,30.96,23,16.53,3.07,1
P02929,NCE,domestic,2025-01-15T14:07,6,21.45,30,19.49,2.69,1
P02930,LHR,international,2025-01-24T16:42,6,3.14,35,27.81,44.83,1
P02931,JFK,international,2025-01-04T12:52,4,6.78,20,8.65,11.99,1
P02932,LYS,domestic,2025-01-21T13:54,6,8.08,27,41.62,14.32,0
P02933,NCE,domestic,2025-01-07T14:10,4,2.35,18,2.38,0.93,1
P02934,FCO,international,2025-01-09T19:51,3,14.52,48,35.86,1.81,1
P02935,NCE,domestic,2025-01-09T17:44,3,5.56,50,15.63,5.85,0
P02936,ORY,domestic,2025-01-22T01:02,3,16.35,40,19.42,2.39,0
P02937,JFK,international,2025-01-27T15:48,4,9.07,16,11.06,3.84,1
P02938,DXB,international,2025-01-24T18:48,6,16.95,38,37.02,33.39,1
P02939,JFK,international,2025-01-22T11:20,9,0.81,14,7.08,5.8,1
P02940,DXB,international,2025-01-03T14:43,1,2.65,22,8.29,1.75,1
P02941,BOD,domestic,2025-01-20T06:35,5,29.03,48,21.93,1.73,1
P02942,AMS,international,2025-01-30T02:59,4,10.08,17,11.31,4.42,1
P02943,CDG,domestic,2025-01-14T05:38,7,53.92,83,86.26,20.74,1
